ID,user_id,confidence,predicted_intensity,community,district,prediction_time,indicator,indicator_description,time_observed,Target,forecast_length
ID_N5PqR_24,23,0.3,0.0,Asamama,atiwa_west,2025-06-11 16:46:01,,,,MEDIUMRAIN,24
ID_65OM4_24,23,0.3,0.0,Asamama,atiwa_west,2025-06-11 16:46:02,,,,MEDIUMRAIN,24
ID_RNAZH_24,23,0.3,0.0,Asamama,atiwa_west,2025-06-11 16:46:11,,,,MEDIUMRAIN,24
ID_FEQz0_24,7,0.3,0.66,Abomosu ,atiwa_west,2025-06-11 16:51:22,heat,,,NORAIN,24
ID_5F21r_24,7,0.3,0.66,Abomosu ,atiwa_west,2025-06-11 16:51:23,heat,,,NORAIN,24
ID_PNePc_24,7,0.3,0.66,Abomosu ,atiwa_west,2025-06-11 16:51:25,clouds,,,NORAIN,24
ID_P1uRr_24,7,0.3,0.33,Abomosu ,atiwa_west,2025-06-11 16:51:26,clouds,,,NORAIN,24
ID_CaPon_24,7,0.3,0.33,Abomosu ,atiwa_west,2025-06-11 16:51:27,clouds,,,NORAIN,24
ID_c4cnb_24,7,0.6,0.66,Abomosu ,atiwa_west,2025-06-11 16:54:25,clouds,,,NORAIN,24
ID_g9LLw_24,23,0.6,0.66,Asamama,atiwa_west,2025-06-11 17:21:38,clouds,,,MEDIUMRAIN,24
ID_lbf6O_24,47,0.6,0.33,Foso Odumasi ,assin_fosu,2025-06-11 17:29:04,clouds,,,SMALLRAIN,24
ID_7rdzW_24,30,0.6,1.0,asunafo,atiwa_west,2025-06-11 17:33:17,clouds,Gathering of clouds in the east,,NORAIN,24
ID_kXwuW_24,53,0.3,0.0,Tumfa,atiwa_west,2025-06-11 17:36:08,,,,MEDIUMRAIN,24
ID_6pK6a_24,53,0.3,0.0,Tumfa,atiwa_west,2025-06-11 17:36:09,,,,MEDIUMRAIN,24
ID_Kyttu_24,53,0.6,1.0,Tumfa,atiwa_west,2025-06-11 17:36:51,sun,,,MEDIUMRAIN,24
ID_Gt1Ag_24,27,0.6,0.33,Akropong ,atiwa_west,2025-06-11 17:41:04,clouds,,,NORAIN,24
ID_WEeCV_24,27,0.6,0.33,Akropong ,atiwa_west,2025-06-11 17:41:05,clouds,,,NORAIN,24
ID_6gGEt_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-11 17:41:42,,,,NORAIN,24
ID_ap8po_24,8,0.6,1.0,mouso ,atiwa_west,2025-06-11 17:41:49,clouds,,,HEAVYRAIN,24
ID_JSAhN_24,8,0.6,1.0,mouso ,atiwa_west,2025-06-11 17:41:50,clouds,,,HEAVYRAIN,24
ID_4As2u_24,8,0.6,1.0,mouso ,atiwa_west,2025-06-11 17:41:51,heat,,,HEAVYRAIN,24
ID_rZvsf_24,8,0.6,0.66,mouso ,atiwa_west,2025-06-11 17:43:31,clouds,,,HEAVYRAIN,24
ID_rItB8_24,17,0.6,0.66,Kwabeng ,atiwa_west,2025-06-11 18:03:46,heat,,,NORAIN,24
ID_z9N33_24,17,0.6,0.66,Kwabeng ,atiwa_west,2025-06-11 18:03:47,fog,,,NORAIN,24
ID_EpgYJ_24,47,0.6,0.66,FOSO ODUMASI ,assin_fosu,2025-06-11 18:45:28,clouds,,,SMALLRAIN,24
ID_u705X_12,26,0.6,0.0,Akropong,atiwa_west,2025-06-12 06:16:50,,,,NORAIN,12
ID_fPkEF_12,26,0.6,0.0,Akropong,atiwa_west,2025-06-12 06:16:51,,,,NORAIN,12
ID_RGZZq_12,26,0.6,0.66,Akropong,atiwa_west,2025-06-12 06:24:44,clouds,,,NORAIN,12
ID_6XYX4_12,27,0.6,0.66,Akropong ,atiwa_west,2025-06-12 06:28:14,wind,,,NORAIN,12
ID_HsaU9_12,22,0.6,0.33,Awenare,atiwa_west,2025-06-12 07:36:35,clouds,,,NORAIN,12
ID_b7j34_12,22,0.6,0.33,Awenare,atiwa_west,2025-06-12 07:36:36,clouds,,,NORAIN,12
ID_rHoyD_12,22,0.6,0.33,Awenare,atiwa_west,2025-06-12 07:36:37,clouds,,,NORAIN,12
ID_wU2it_12,22,0.6,0.33,Awenare,atiwa_west,2025-06-12 07:44:17,clouds,,,NORAIN,12
ID_TSoYr_12,8,1.0,0.66,mouso ,atiwa_west,2025-06-12 08:10:57,clouds,,,MEDIUMRAIN,12
ID_91aql_12,30,0.3,0.33,asunafo,atiwa_west,2025-06-12 08:49:17,fog,Light fog,,NORAIN,12
ID_mSYIl_12,53,0.6,0.33,Tumfa,atiwa_west,2025-06-12 09:33:57,moon,,,SMALLRAIN,12
ID_aGed0_24,8,1.0,0.66,mouso ,atiwa_west,2025-06-12 17:22:20,clouds,Heavy Clouds (probably cumulus) reflecting rays of sunlight,,NORAIN,24
ID_AVs8K_24,8,1.0,0.66,mouso ,atiwa_west,2025-06-12 17:22:21,clouds,Heavy Clouds (probably cumulus) reflecting rays of sunlight,,NORAIN,24
ID_WILfw_24,8,0.6,1.0,mouso ,atiwa_west,2025-06-12 17:23:08,sun,Sunny afternoon,,NORAIN,24
ID_7qyg2_24,23,0.3,0.0,Asamama,atiwa_west,2025-06-12 17:43:48,,,,HEAVYRAIN,24
ID_PLtxR_24,23,0.3,0.0,Asamama,atiwa_west,2025-06-12 17:43:49,,,,HEAVYRAIN,24
ID_mh8kV_24,23,0.3,0.0,Asamama,atiwa_west,2025-06-12 17:43:50,,,,HEAVYRAIN,24
ID_VpHBz_24,23,0.3,0.0,Asamama,atiwa_west,2025-06-12 17:44:23,,,,HEAVYRAIN,24
ID_a5mbM_24,23,0.3,0.0,Asamama,atiwa_west,2025-06-12 17:44:31,,,,HEAVYRAIN,24
ID_5yu5y_24,23,0.3,0.0,Asamama,atiwa_west,2025-06-12 17:44:32,,,,HEAVYRAIN,24
ID_NAxlL_24,23,0.3,0.0,Asamama,atiwa_west,2025-06-12 17:44:33,,,,HEAVYRAIN,24
ID_Ml6F6_24,23,0.3,0.0,Asamama,atiwa_west,2025-06-12 17:44:34,,,,HEAVYRAIN,24
ID_cdgPz_24,23,0.3,0.0,Asamama,atiwa_west,2025-06-12 17:44:35,,,,HEAVYRAIN,24
ID_Eq32L_24,23,0.3,0.0,Asamama,atiwa_west,2025-06-12 17:44:36,,,,HEAVYRAIN,24
ID_pvroC_24,23,0.3,0.33,Asamama,atiwa_west,2025-06-12 17:45:10,clouds,Clouds moving South → East,,HEAVYRAIN,24
ID_xf0wX_24,7,0.3,0.66,Abomosu ,atiwa_west,2025-06-12 18:24:49,clouds,"Fast-moving Cirrus clouds (white, visible at dawn)",,NORAIN,24
ID_Kxfjf_24,7,0.3,0.66,Abomosu ,atiwa_west,2025-06-12 18:24:50,clouds,"Fast-moving Cirrus clouds (white, visible at dawn)",,NORAIN,24
ID_unQRn_24,7,0.3,0.66,Abomosu ,atiwa_west,2025-06-12 18:24:58,clouds,"Fast-moving Cirrus clouds (white, visible at dawn)",,NORAIN,24
ID_9kNKL_24,7,0.3,0.66,Abomosu ,atiwa_west,2025-06-12 18:24:59,clouds,"Fast-moving Cirrus clouds (white, visible at dawn)",,NORAIN,24
ID_LaY0h_24,22,1.0,0.33,Awenare,atiwa_west,2025-06-12 18:25:41,clouds,Gathering of clouds in the east,,NORAIN,24
ID_NOdO8_24,17,0.6,0.66,Kwabeng ,atiwa_west,2025-06-12 18:39:27,fog,Light fog,,NORAIN,24
ID_BdqfJ_24,17,0.6,0.66,Kwabeng ,atiwa_west,2025-06-12 18:39:28,fog,Light fog,,NORAIN,24
ID_fpp3F_24,17,0.6,0.66,Kwabeng ,atiwa_west,2025-06-12 18:40:10,heat,Heated atmosphere,,NORAIN,24
ID_OQqzb_24,27,0.6,0.0,Akropong ,atiwa_west,2025-06-12 18:43:10,,,,NORAIN,24
ID_og4fx_24,53,0.6,0.33,Tumfa,atiwa_west,2025-06-12 18:52:04,moon,Moon with rainbow-like rings (lunar halo),,NORAIN,24
ID_YHX47_24,53,0.6,0.33,Tumfa,atiwa_west,2025-06-12 18:52:05,moon,Moon with rainbow-like rings (lunar halo),,NORAIN,24
ID_dzsNo_24,53,0.6,0.33,Tumfa,atiwa_west,2025-06-12 18:52:07,moon,Moon with rainbow-like rings (lunar halo),,NORAIN,24
ID_vS3W1_24,53,0.6,0.33,Tumfa,atiwa_west,2025-06-12 18:52:08,moon,Moon with rainbow-like rings (lunar halo),,NORAIN,24
ID_mXrXA_24,53,0.6,0.66,Tumfa,atiwa_west,2025-06-12 18:52:28,sun,Sunny afternoon,,NORAIN,24
ID_W9XnR_24,22,0.6,0.0,Awenare,atiwa_west,2025-06-12 19:03:12,,,,NORAIN,24
ID_1ceng_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-12 19:37:13,,,,NORAIN,24
ID_13s8Q_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-12 19:37:15,,,,NORAIN,24
ID_VbKQh_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-12 19:37:16,,,,NORAIN,24
ID_JNrTX_24,26,0.6,0.0,Akropong,atiwa_west,2025-06-12 20:11:35,,,,NORAIN,24
ID_xojqy_24,26,0.6,0.0,Akropong,atiwa_west,2025-06-12 20:11:36,,,,NORAIN,24
ID_CL4FX_24,26,0.6,0.0,Akropong,atiwa_west,2025-06-12 20:11:37,,,,NORAIN,24
ID_70bYx_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 02:11:28,,,,SMALLRAIN,12
ID_9XVkk_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 02:11:29,,,,SMALLRAIN,12
ID_KYfVi_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 02:11:30,,,,SMALLRAIN,12
ID_p1dsy_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 02:13:06,,,,SMALLRAIN,12
ID_VEZ2k_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 02:13:07,,,,SMALLRAIN,12
ID_fUcBz_12,26,0.6,0.0,Akropong,atiwa_west,2025-06-13 05:31:25,,,,NORAIN,12
ID_GR6Wz_12,26,0.6,0.0,Akropong,atiwa_west,2025-06-13 05:31:26,,,,NORAIN,12
ID_OHbDT_12,26,0.6,0.0,Akropong,atiwa_west,2025-06-13 05:31:27,,,,NORAIN,12
ID_QsUNT_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 05:42:25,,,,SMALLRAIN,12
ID_CTA2w_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 05:42:26,,,,SMALLRAIN,12
ID_NS6YC_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 05:42:27,,,,SMALLRAIN,12
ID_jPmUj_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 05:42:28,,,,SMALLRAIN,12
ID_dzpX9_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 05:42:29,,,,SMALLRAIN,12
ID_Xf3th_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 05:42:30,,,,SMALLRAIN,12
ID_UCVhr_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 05:42:31,,,,SMALLRAIN,12
ID_oAAVb_12,22,0.6,0.0,Awenare,atiwa_west,2025-06-13 06:16:32,,,,NORAIN,12
ID_H9gZU_12,22,0.6,0.0,Awenare,atiwa_west,2025-06-13 06:16:33,,,,NORAIN,12
ID_l6O7T_12,22,0.6,0.0,Awenare,atiwa_west,2025-06-13 06:16:47,,,,NORAIN,12
ID_R45QQ_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-13 06:38:13,,,,NORAIN,12
ID_fYbbh_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-13 06:38:14,,,,NORAIN,12
ID_k6IOV_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-13 06:42:17,,,,NORAIN,12
ID_oOo7i_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 06:43:24,,,,SMALLRAIN,12
ID_LrePb_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 06:43:25,,,,SMALLRAIN,12
ID_Lp2d8_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 06:43:27,,,,SMALLRAIN,12
ID_65kNK_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 06:43:28,,,,SMALLRAIN,12
ID_veyJh_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 06:43:30,,,,SMALLRAIN,12
ID_dTkua_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-06-13 06:51:29,,,,NORAIN,12
ID_w1mlc_12,47,0.6,0.33,FOSO ODUMASI ,assin_fosu,2025-06-13 06:53:51,clouds,Heavy Clouds (probably cumulus) reflecting rays of sunlight,,NORAIN,12
ID_es6X7_12,9,0.6,0.33,Kwabeng ,atiwa_west,2025-06-13 07:14:51,fog,Light fog,,NORAIN,12
ID_OBZPH_12,7,0.3,0.33,Abomosu ,atiwa_west,2025-06-13 07:14:51,heat,Cold weather,,NORAIN,12
ID_q3VsA_12,9,0.6,0.33,Kwabeng ,atiwa_west,2025-06-13 07:14:52,fog,Light fog,,NORAIN,12
ID_tA2hz_12,9,0.6,0.33,Kwabeng ,atiwa_west,2025-06-13 07:14:53,fog,Light fog,,NORAIN,12
ID_n0tTb_12,9,0.6,0.33,Kwabeng ,atiwa_west,2025-06-13 07:14:54,fog,Light fog,,NORAIN,12
ID_mAxBs_12,9,0.6,0.33,Kwabeng ,atiwa_west,2025-06-13 07:14:55,fog,Light fog,,NORAIN,12
ID_F0eAH_12,23,0.3,0.0,Asamama,atiwa_west,2025-06-13 07:20:49,,,,MEDIUMRAIN,12
ID_OeTKL_12,23,0.3,0.0,Asamama,atiwa_west,2025-06-13 07:20:50,,,,MEDIUMRAIN,12
ID_tsiZa_12,23,0.3,0.0,Asamama,atiwa_west,2025-06-13 07:20:52,,,,MEDIUMRAIN,12
ID_56axT_12,23,0.3,0.0,Asamama,atiwa_west,2025-06-13 07:20:53,,,,MEDIUMRAIN,12
ID_y2GDA_12,23,0.3,0.0,Asamama,atiwa_west,2025-06-13 07:20:54,,,,MEDIUMRAIN,12
ID_yrDdN_12,23,0.3,0.0,Asamama,atiwa_west,2025-06-13 07:20:55,,,,MEDIUMRAIN,12
ID_6qMJ5_12,23,0.3,0.0,Asamama,atiwa_west,2025-06-13 07:20:56,,,,MEDIUMRAIN,12
ID_zVpYv_12,23,0.3,0.0,Asamama,atiwa_west,2025-06-13 07:20:59,,,,MEDIUMRAIN,12
ID_f3fdQ_12,23,0.3,0.0,Asamama,atiwa_west,2025-06-13 07:21:00,,,,MEDIUMRAIN,12
ID_NdgH8_12,23,0.3,0.0,Asamama,atiwa_west,2025-06-13 07:21:01,,,,MEDIUMRAIN,12
ID_5KVDG_12,23,0.3,0.0,Asamama,atiwa_west,2025-06-13 07:21:02,,,,MEDIUMRAIN,12
ID_2Vwn0_12,23,0.3,0.0,Asamama,atiwa_west,2025-06-13 07:21:03,,,,MEDIUMRAIN,12
ID_DRqr8_12,23,0.3,0.0,Asamama,atiwa_west,2025-06-13 07:21:04,,,,MEDIUMRAIN,12
ID_2NvlM_12,23,0.3,0.0,Asamama,atiwa_west,2025-06-13 07:21:05,,,,MEDIUMRAIN,12
ID_aQbCE_12,23,0.3,0.0,Asamama,atiwa_west,2025-06-13 07:21:06,,,,MEDIUMRAIN,12
ID_DCoHt_12,23,0.3,0.0,Asamama,atiwa_west,2025-06-13 07:21:07,,,,MEDIUMRAIN,12
ID_8mlwH_12,23,0.3,0.0,Asamama,atiwa_west,2025-06-13 07:21:08,,,,MEDIUMRAIN,12
ID_Ln8L9_12,23,0.3,0.0,Asamama,atiwa_west,2025-06-13 07:21:09,,,,MEDIUMRAIN,12
ID_0DQl9_12,23,0.3,0.0,Asamama,atiwa_west,2025-06-13 07:21:10,,,,MEDIUMRAIN,12
ID_LapXs_12,23,0.3,0.0,Asamama,atiwa_west,2025-06-13 07:21:11,,,,MEDIUMRAIN,12
ID_UXdKP_12,23,0.3,0.0,Asamama,atiwa_west,2025-06-13 07:21:12,,,,MEDIUMRAIN,12
ID_sU3kF_12,23,0.3,0.0,Asamama,atiwa_west,2025-06-13 07:22:53,,,,MEDIUMRAIN,12
ID_VI2LW_12,53,0.3,0.0,Tumfa,atiwa_west,2025-06-13 08:48:08,,,,NORAIN,12
ID_IZM1J_12,53,0.3,0.0,Tumfa,atiwa_west,2025-06-13 08:48:09,,,,NORAIN,12
ID_igVo8_12,53,0.3,0.0,Tumfa,atiwa_west,2025-06-13 08:48:10,,,,NORAIN,12
ID_YgWkw_12,53,0.3,0.0,Tumfa,atiwa_west,2025-06-13 08:48:11,,,,NORAIN,12
ID_Idv1j_12,17,0.6,0.66,Kwabeng ,atiwa_west,2025-06-13 08:58:43,heat,Heated atmosphere,,NORAIN,12
ID_HqKIX_12,17,0.6,0.66,Kwabeng ,atiwa_west,2025-06-13 08:58:44,heat,Heated atmosphere,,NORAIN,12
ID_LzaK0_12,17,0.6,0.66,Kwabeng ,atiwa_west,2025-06-13 08:59:23,heat,High heat,,NORAIN,12
ID_5jcS5_24,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 12:23:23,,,,MEDIUMRAIN,24
ID_NbzF7_24,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 12:23:24,,,,MEDIUMRAIN,24
ID_upgov_24,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 12:23:25,,,,MEDIUMRAIN,24
ID_LdSsb_24,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 14:31:59,,,,MEDIUMRAIN,24
ID_CdSh5_24,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 14:32:00,,,,MEDIUMRAIN,24
ID_6q7mV_24,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 14:32:01,,,,MEDIUMRAIN,24
ID_DK1bY_24,63,0.6,1.0,odumasi ,obuasi_east,2025-06-13 17:48:17,star,Clear sky and visible stars,,NORAIN,24
ID_j7IYs_24,8,0.6,0.0,mouso ,atiwa_west,2025-06-13 17:55:01,,,,NORAIN,24
ID_X69oR_24,17,0.6,0.66,Kwabeng ,atiwa_west,2025-06-13 18:05:06,heat,Heated atmosphere,,MEDIUMRAIN,24
ID_7vMzc_24,17,0.6,0.66,Kwabeng ,atiwa_west,2025-06-13 18:05:37,heat,High heat,,MEDIUMRAIN,24
ID_9z1b0_24,26,0.6,0.0,Akropong,atiwa_west,2025-06-13 18:29:53,,,,NORAIN,24
ID_25qXN_24,26,0.6,0.0,Akropong,atiwa_west,2025-06-13 18:29:54,,,,NORAIN,24
ID_DIcj4_24,26,0.6,0.0,Akropong,atiwa_west,2025-06-13 18:29:55,,,,NORAIN,24
ID_3WiXV_24,26,0.6,0.66,Akropong,atiwa_west,2025-06-13 18:31:28,clouds,Cloud (probably cumulus) without visible sky,,NORAIN,24
ID_uRZS6_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-13 18:32:39,,,,NORAIN,24
ID_7Ykp0_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-13 18:54:31,,,,NORAIN,24
ID_m4Q2j_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-13 18:54:32,,,,NORAIN,24
ID_RNs9A_24,53,0.3,0.0,Tumfa,atiwa_west,2025-06-13 18:56:40,,,,NORAIN,24
ID_elsdr_24,53,0.3,0.0,Tumfa,atiwa_west,2025-06-13 18:56:41,,,,NORAIN,24
ID_lXZ2r_24,53,0.3,0.0,Tumfa,atiwa_west,2025-06-13 18:56:42,,,,NORAIN,24
ID_YwWY4_24,53,0.6,0.66,Tumfa,atiwa_west,2025-06-13 18:57:08,sun,Sunny afternoon,,NORAIN,24
ID_m9gbH_24,7,0.3,0.33,Abomosu ,atiwa_west,2025-06-13 19:14:42,heat,Heated atmosphere,,NORAIN,24
ID_RdPaU_24,22,0.6,0.0,Awenare,atiwa_west,2025-06-13 19:55:10,,,,NORAIN,24
ID_Ma3tT_24,22,0.6,0.0,Awenare,atiwa_west,2025-06-13 19:55:11,,,,NORAIN,24
ID_XrMKG_24,22,0.6,0.0,Awenare,atiwa_west,2025-06-13 19:55:12,,,,NORAIN,24
ID_dAbfI_24,22,0.6,0.66,Awenare,atiwa_west,2025-06-13 19:55:39,wind,Moderate Wind,,NORAIN,24
ID_LHxof_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-06-13 20:00:41,,,,NORAIN,24
ID_cHnHP_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-06-13 20:00:42,,,,NORAIN,24
ID_avFu2_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-06-13 20:00:43,,,,NORAIN,24
ID_QuARx_24,47,0.6,0.0,FOSO ODUMASI ,assin_fosu,2025-06-13 20:02:20,,,,NORAIN,24
ID_qS2vO_24,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 20:59:27,,,,MEDIUMRAIN,24
ID_d2ML9_24,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 20:59:28,,,,MEDIUMRAIN,24
ID_PkYng_24,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 20:59:39,,,,MEDIUMRAIN,24
ID_qqZSI_24,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 20:59:40,,,,MEDIUMRAIN,24
ID_qJHjL_24,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 20:59:41,,,,MEDIUMRAIN,24
ID_nxOoQ_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-06-13 21:59:03,,,,NORAIN,24
ID_eQWeW_24,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 23:20:09,,,,MEDIUMRAIN,24
ID_VjWkD_24,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 23:20:12,,,,MEDIUMRAIN,24
ID_1ish8_24,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 23:20:13,,,,MEDIUMRAIN,24
ID_fVinw_24,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 23:20:14,,,,MEDIUMRAIN,24
ID_WzKiq_24,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 23:20:15,,,,MEDIUMRAIN,24
ID_LC0Dr_24,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 23:20:16,,,,MEDIUMRAIN,24
ID_12bd5_24,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 23:20:17,,,,MEDIUMRAIN,24
ID_A88Js_24,19,0.6,0.0,Akropong ,atiwa_west,2025-06-13 23:20:18,,,,MEDIUMRAIN,24
ID_9hZSr_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-14 01:23:20,,,,SMALLRAIN,12
ID_l55C9_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-14 01:23:21,,,,SMALLRAIN,12
ID_i6apI_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-14 01:23:22,,,,SMALLRAIN,12
ID_beRtS_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-14 01:23:23,,,,SMALLRAIN,12
ID_YHlbC_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-14 01:23:24,,,,SMALLRAIN,12
ID_cZttY_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-14 01:23:25,,,,SMALLRAIN,12
ID_WYzfj_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-14 05:08:28,,,,SMALLRAIN,12
ID_g2uy8_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-14 05:08:29,,,,SMALLRAIN,12
ID_von4v_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-14 05:08:31,,,,SMALLRAIN,12
ID_Fzixl_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-14 05:08:32,,,,SMALLRAIN,12
ID_7LMoo_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-14 05:08:33,,,,SMALLRAIN,12
ID_h7i71_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-14 05:08:44,,,,SMALLRAIN,12
ID_FsSr8_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-14 05:08:45,,,,SMALLRAIN,12
ID_mQWa8_12,26,0.6,0.0,Akropong,atiwa_west,2025-06-14 07:16:01,,,,NORAIN,12
ID_8xvYK_12,26,0.3,0.66,Akropong,atiwa_west,2025-06-14 07:16:39,sun,High intensity sun,,NORAIN,12
ID_b3vgv_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-14 07:41:35,,,,NORAIN,12
ID_1ksxr_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-14 07:41:36,,,,NORAIN,12
ID_csplG_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-14 07:41:37,,,,NORAIN,12
ID_qexF3_12,7,0.3,0.33,Abomosu ,atiwa_west,2025-06-14 07:52:10,clouds,"Fast-moving Cirrus clouds (white, visible at dawn)",,NORAIN,12
ID_jzY4e_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-14 08:29:25,,,,NORAIN,12
ID_I9nkP_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-14 08:43:25,,,,NORAIN,12
ID_RfA2k_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-14 08:43:26,,,,NORAIN,12
ID_lGiV0_12,53,0.3,0.0,Tumfa,atiwa_west,2025-06-14 08:59:15,,,,NORAIN,12
ID_34Naj_12,53,0.3,0.0,Tumfa,atiwa_west,2025-06-14 08:59:16,,,,NORAIN,12
ID_SlbYf_12,53,0.3,0.0,Tumfa,atiwa_west,2025-06-14 08:59:17,,,,NORAIN,12
ID_Utl9X_12,53,0.3,0.0,Tumfa,atiwa_west,2025-06-14 08:59:20,,,,NORAIN,12
ID_5t0di_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-14 09:29:38,,,,NORAIN,12
ID_lNfjz_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-14 09:47:13,,,,NORAIN,12
ID_cH8uu_12,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-14 09:47:14,,,,NORAIN,12
ID_cvdKJ_12,22,0.6,0.0,Awenare,atiwa_west,2025-06-14 09:58:31,,,,NORAIN,12
ID_R4H4f_12,22,0.6,0.0,Awenare,atiwa_west,2025-06-14 09:58:32,,,,NORAIN,12
ID_gYPkY_12,22,0.6,0.0,Awenare,atiwa_west,2025-06-14 09:58:33,,,,NORAIN,12
ID_UnblQ_12,22,0.6,0.33,Awenare,atiwa_west,2025-06-14 09:58:57,sun,Sunny with clouds,,NORAIN,12
ID_j1KSL_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-14 10:02:18,,,,SMALLRAIN,12
ID_tnbud_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-14 10:02:19,,,,SMALLRAIN,12
ID_RtHze_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-14 10:02:20,,,,SMALLRAIN,12
ID_FWjyJ_12,19,0.6,0.0,Akropong ,atiwa_west,2025-06-14 10:02:21,,,,SMALLRAIN,12
ID_NX6IQ_24,19,0.6,0.0,Akropong ,atiwa_west,2025-06-14 12:13:20,,,,MEDIUMRAIN,24
ID_v9W2l_24,19,0.6,0.0,Akropong ,atiwa_west,2025-06-14 12:13:21,,,,MEDIUMRAIN,24
ID_PZs5d_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-14 13:08:42,,,,NORAIN,24
ID_pXPYX_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-14 13:08:43,,,,NORAIN,24
ID_sqIAC_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-14 13:16:17,,,,NORAIN,24
ID_eWLf8_24,62,0.3,0.0,Assin ATONSU ,assin_fosu,2025-06-14 13:46:06,,,,NORAIN,24
